Financ,Procedim,Descrição,Fisico,Medio/Unit,Orçamentario,% Incremento,Valor Increm,Total Orçado,Apuração,Competência,Num_CNES,Nome_estabelecimento
MAC,040904002,DRENAGEM DE ABSCESSO DO EPIDIDIMO E/OU CANAL DEFERENTE,1,"14,51","14,51","0,00","0,00","14,51",Grupo,202506,2694778,HPSM DR HUMBERTO MARADEI PEREIRA
MAC,040905005,LIBERACAO/PLASTIA DE PREPUCIO,1,"13,54","13,54","0,00","0,00","13,54",Grupo,202506,2694778,HPSM DR HUMBERTO MARADEI PEREIRA
MAC,041201006,PUNCAO DE TRAQUEIA C/ ASPIRACAO,1,"15,79","15,79","0,00","0,00","15,79",Grupo,202506,2694778,HPSM DR HUMBERTO MARADEI PEREIRA
MAC,041504003,DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS,50,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2694778,HPSM DR HUMBERTO MARADEI PEREIRA
MAC,020201002,DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,51,"2,01","102,51","0,00","0,00","102,51",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201021,DOSAGEM DE CALCIO,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201027,DOSAGEM DE COLESTEROL HDL,13,"3,51","45,63","0,00","0,00","45,63",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201028,DOSAGEM DE COLESTEROL LDL,13,"3,51","45,63","0,00","0,00","45,63",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201029,DOSAGEM DE COLESTEROL TOTAL,13,"1,85","24,05","0,00","0,00","24,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201031,DOSAGEM DE CREATININA,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201038,DOSAGEM DE FERRITINA,51,"15,59","795,09","0,00","0,00","795,09",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201039,DOSAGEM DE FERRO SERICO,51,"3,51","179,01","0,00","0,00","179,01",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201042,DOSAGEM DE FOSFATASE ALCALINA,51,"2,01","102,51","0,00","0,00","102,51",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201043,DOSAGEM DE FOSFORO,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201047,DOSAGEM DE GLICOSE,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201050,DOSAGEM DE HEMOGLOBINA GLICOSILADA,51,"7,86","400,86","0,00","0,00","400,86",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201056,DOSAGEM DE MAGNESIO,13,"2,01","26,13","0,00","0,00","26,13",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201060,DOSAGEM DE POTASSIO,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201062,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,51,"1,85","94,35","0,00","0,00","94,35",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201063,DOSAGEM DE SODIO,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201064,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),153,"2,01","307,53","0,00","0,00","307,53",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201066,DOSAGEM DE TRANSFERRINA,51,"4,12","210,12","0,00","0,00","210,12",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201067,DOSAGEM DE TRIGLICERIDEOS,13,"3,51","45,63","0,00","0,00","45,63",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201069,DOSAGEM DE UREIA,153,"1,85","283,05","0,00","0,00","283,05",Proced.,202506,2694786,DAVITA TIMBO
MAC,020201076,DOSAGEM DE 25 HIDROXIVITAMINA D,26,"15,24","396,24","0,00","0,00","396,24",Proced.,202506,2694786,DAVITA TIMBO
MAC,020202030,DOSAGEM DE HEMOGLOBINA,153,"1,53","234,09","0,00","0,00","234,09",Proced.,202506,2694786,DAVITA TIMBO
MAC,020202037,HEMATOCRITO,153,"1,53","234,09","0,00","0,00","234,09",Proced.,202506,2694786,DAVITA TIMBO
MAC,020202038,HEMOGRAMA COMPLETO,51,"4,11","209,61","0,00","0,00","209,61",Proced.,202506,2694786,DAVITA TIMBO
MAC,020203030,PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),13,"10,00","130,00","0,00","0,00","130,00",Proced.,202506,2694786,DAVITA TIMBO
MAC,020203063,PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO V,26,"18,55","482,30","0,00","0,00","482,30",Proced.,202506,2694786,DAVITA TIMBO
MAC,020203067,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI,26,"18,55","482,30","0,00","0,00","482,30",Proced.,202506,2694786,DAVITA TIMBO
MAC,020203078,PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL,26,"18,55","482,30","0,00","0,00","482,30",Proced.,202506,2694786,DAVITA TIMBO
MAC,020203089,PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIR,26,"18,55","482,30","0,00","0,00","482,30",Proced.,202506,2694786,DAVITA TIMBO
MAC,020203097,PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B,26,"18,55","482,30","0,00","0,00","482,30",Proced.,202506,2694786,DAVITA TIMBO
MAC,020206025,DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),13,"8,96","116,48","0,00","0,00","116,48",Proced.,202506,2694786,DAVITA TIMBO
MAC,020206027,DOSAGEM DE PARATORMONIO,51,"43,13","2.199,63","0,00","0,00","2.199,63",Proced.,202506,2694786,DAVITA TIMBO
MAC,020206037,DOSAGEM DE TIROXINA (T4),13,"8,76","113,88","0,00","0,00","113,88",Proced.,202506,2694786,DAVITA TIMBO
MAC,020207008,DOSAGEM DE ALUMINIO,13,"27,50","357,50","0,00","0,00","357,50",Proced.,202506,2694786,DAVITA TIMBO
MAC,020208001,ANTIBIOGRAMA,26,"4,98","129,48","0,00","0,00","129,48",Proced.,202506,2694786,DAVITA TIMBO
MAC,020208008,CULTURA DE BACTERIAS P/ IDENTIFICACAO,26,"5,62","146,12","0,00","0,00","146,12",Proced.,202506,2694786,DAVITA TIMBO
MAC,020208015,HEMOCULTURA,26,"11,49","298,74","0,00","0,00","298,74",Proced.,202506,2694786,DAVITA TIMBO
MAC,030101004,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ES,612,"6,30","3.855,60","0,00","0,00","3.855,60",Proced.,202506,2694786,DAVITA TIMBO
MAC,030101007,CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2174,"10,00","21.740,00","0,00","0,00","21.740,00",Proced.,202506,2694786,DAVITA TIMBO
MAC,030110001,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,2173,"0,63","1.368,99","0,00","0,00","1.368,99",Proced.,202506,2694786,DAVITA TIMBO
FAEC,030501009,HEMODIALISE (MAXIMO 1 SESSAO POR SEMANA - EXCEPCIONALIDAD,97,"240,97","23.374,09","0,00","0,00","23.374,09",Proced.,202506,2694786,DAVITA TIMBO
FAEC,030501010,HEMODIALISE (MAXIMO 3 SESSOES POR SEMANA),1958,"240,97","471.819,26","0,00","0,00","471.819,26",Proced.,202506,2694786,DAVITA TIMBO
FAEC,030501011,HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E,108,"325,98","35.205,84","0,00","0,00","35.205,84",Proced.,202506,2694786,DAVITA TIMBO
FAEC,030501012,HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E,11,"325,98","3.585,78","0,00","0,00","3.585,78",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041801001,CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTIA DE POLITE,1,"1.453,85","1.453,85","0,00","0,00","1.453,85",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041801002,CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTO AUTOLOGO,5,"685,53","3.427,65","0,00","0,00","3.427,65",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041801003,CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE,13,"859,20","11.169,60","0,00","0,00","11.169,60",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041801004,IMPLANTE DE CATETER DE LONGA PERMANENCIA P/ HEMODIALISE,12,"200,00","2.400,00","0,00","0,00","2.400,00",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041801006,IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE,18,"115,81","2.084,58","0,00","0,00","2.084,58",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041802001,INTERVENCAO EM FiSTULA ARTERIO-VENOSA,1,"600,00","600,00","0,00","0,00","600,00",Proced.,202506,2694786,DAVITA TIMBO
FAEC,041802002,LIGADURA DE FISTULA ARTERIO-VENOSA,1,"600,00","600,00","0,00","0,00","600,00",Proced.,202506,2694786,DAVITA TIMBO
FAEC,070210001,CATETER DE LONGA PERMANENCIA P/ HEMODIALISE,12,"482,34","5.788,08","0,00","0,00","5.788,08",Proced.,202506,2694786,DAVITA TIMBO
FAEC,070210002,CATETER P/ SUBCLAVIA DUPLO LUMEN P/ HEMODIALISE,20,"64,76","1.295,20","0,00","0,00","1.295,20",Proced.,202506,2694786,DAVITA TIMBO
FAEC,070210009,DILATADOR P/ IMPLANTE DE CATETER DUPLO LUMEN,20,"21,59","431,80","0,00","0,00","431,80",Proced.,202506,2694786,DAVITA TIMBO
FAEC,070210010,GUIA METALICO P/ INTRODUCAO DE CATETER DUPLO LUMEN,20,"15,41","308,20","0,00","0,00","308,20",Proced.,202506,2694786,DAVITA TIMBO
MAC,021401005,TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HIV,200,"1,00","200,00","0,00","0,00","200,00",Sub-Grupo,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,021401007,TESTE RAPIDO PARA SiFILIS,200,"1,00","200,00","0,00","0,00","200,00",Sub-Grupo,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,030101004,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ES,1000,"6,30","6.300,00","0,00","0,00","6.300,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,030101007,CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,500,"10,00","5.000,00","0,00","0,00","5.000,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,030106002,ATENDIMENTO DE URGENCIA C/ OBSERVACAO ATE 24 HORAS EM ATE,300,"12,47","3.741,00","0,00","0,00","3.741,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,030106006,ATENDIMENTO DE URGENCIA EM ATENCAO ESPECIALIZADA,500,"11,00","5.500,00","0,00","0,00","5.500,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,030106011,ACOLHIMENTO COM CLASSIFICACAO DE RISCO,2000,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,030110001,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,1000,"0,63","630,00","0,00","0,00","630,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,040101001,CURATIVO GRAU II C/ OU S/ DEBRIDAMENTO,300,"32,40","9.720,00","0,00","0,00","9.720,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,040101005,EXCISAO DE LESAO E/OU SUTURA DE FERIMENTO DA PELE ANEXOS,200,"23,16","4.632,00","0,00","0,00","4.632,00",Proced.,202506,2694808,UNIDADE BASICA DE SAUDE DO JURUNAS
MAC,010101002,ATIVIDADE EDUCATIVA / ORIENTACAO EM GRUPO NA ATENCAO ESPE,100,"2,70","270,00","0,00","0,00","270,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,010101003,PRATICA CORPORAL / ATIVIDADE FiSICA EM GRUPO,10,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,020102004,COLETA DE MATERIAL PARA EXAME LABORATORIAL,450,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,020203024,INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),50,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,021107006,AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,200,"4,11","822,00","0,00","0,00","822,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,021401005,TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HIV,50,"1,00","50,00","0,00","0,00","50,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030101001,CONSULTA AO PACIENTE CURADO DE TUBERCULOSE (TRATAMENTO SU,8,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030101002,CONSULTA COM IDENTIFICACAO DE CASOS NOVOS DE TUBERCULOSE,10,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030101004,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ES,4700,"6,30","29.610,00","0,00","0,00","29.610,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030101007,CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,1220,"10,00","12.200,00","0,00","0,00","12.200,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030104003,TERAPIA EM GRUPO,100,"6,15","615,00","0,00","0,00","615,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030104004,TERAPIA INDIVIDUAL,110,"2,81","309,10","0,00","0,00","309,10",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030105005,ASSISTENCIA DOMICILIAR POR PROFISSIONAL DE NiVEL MEDIO,10,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030106002,ATENDIMENTO DE URGENCIA C/ OBSERVACAO ATE 24 HORAS EM ATE,80,"12,47","997,60","0,00","0,00","997,60",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030107011,TERAPIA FONOAUDIOLOGICA INDIVIDUAL,100,"10,90","1.090,00","0,00","0,00","1.090,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030108017,ATENDIMENTO INDIVIDUAL EM PSICOTERAPIA,70,"2,55","178,50","0,00","0,00","178,50",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030110001,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,1000,"0,63","630,00","0,00","0,00","630,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030110003,AFERICAO DE PRESSAO ARTERIAL,500,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030110010,INALACAO / NEBULIZACAO,60,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030110015,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),1,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,030110018,TERAPIA DE REIDRATACAO ORAL,20,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030204001,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO R,20,"6,35","127,00","0,00","0,00","127,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030204005,ATENDIMENTO FISIOTERAPEUTICO NAS DISFUNCOES VASCULARES PE,100,"4,67","467,00","0,00","0,00","467,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030205001,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES NO PRE E POS-OP,100,"6,35","635,00","0,00","0,00","635,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030205002,ATENDIMENTO FISIOTERAPEUTICO NAS ALTERACOES MOTORAS,500,"4,67","2.335,00","0,00","0,00","2.335,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030206001,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM DISTURBIOS,100,"4,67","467,00","0,00","0,00","467,00",Sub-Grupo,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030206002,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM DISTURBIOS,100,"6,35","635,00","0,00","0,00","635,00",Sub-Grupo,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030206003,ATENDIMENTO FISIOTERAPEUTICO NAS DESORDENS DO DESENVOLVIM,500,"4,67","2.335,00","0,00","0,00","2.335,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030206004,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE C/ COMPROMETIMEN,100,"6,35","635,00","0,00","0,00","635,00",Sub-Grupo,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030703003,RASPAGEM CORONO-RADICULAR (POR SEXTANTE),50,"1,24","62,00","0,00","0,00","62,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030905001,SESSAO DE ACUPUNTURA APLICACAO DE VENTOSAS / MOXA,100,"3,67","367,00","0,00","0,00","367,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030905003,SESSAO DE ELETROESTIMULACAO,100,"0,77","77,00","0,00","0,00","77,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
PAB,040101003,DRENAGEM DE ABSCESSO,1,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,041402009,ENXERTO OSSEO DE AREA DOADORA INTRABUCAL,50,"21,92","1.096,00","0,00","0,00","1.096,00",Sub-Grupo,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,041402014,EXODONTIA MULTIPLA COM ALVEOLOPLASTIA POR SEXTANTE,50,"12,98","649,00","0,00","0,00","649,00",Sub-Grupo,202506,2695170,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS
MAC,030108019,ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENCAO PSICO,200,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108020,ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENCAO P,600,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108021,ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENCAO PSI,18,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108022,ATENDIMENTO FAMILIAR EM CENTRO DE ATENCAO PSICOSSOCIAL,30,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108023,ACOLHIMENTO INICIAL POR CENTRO DE ATENCAO PSICOSSOCIAL,200,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108024,ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENCA,8,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108025,ACOES DE ARTICULACAO DE REDES INTRA E INTERSETORIAIS,5,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108026,FORTALECIMENTO DO PROTAGONISMO DE USUARIOS DE CENTRO DE A,10,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108027,PRATICAS CORPORAIS EM CENTRO DE ATENCAO PSICOSSOCIAL,16,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108028,PRATICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENCAO,8,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108029,ATENCAO AS SITUACOES DE CRISE,170,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108030,MATRICIAMENTO DE EQUIPES DA ATENCAO BASICA,4,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108031,ACOES DE REDUCAO DE DANOS,100,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108033,APOIO A SERVICO RESIDENCIAL DE CARATER TRANSITORIO POR CE,8,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108034,ACOES DE REABILITACAO PSICOSSOCIAL,80,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108035,PROMOCAO DE CONTRATUALIDADE NO TERRITORIO,5,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,030108039,MATRICIAMENTO DE EQUIPES DOS PONTOS DE ATENCAO DA URGENCI,2,"0,00","0,00","0,00","0,00","0,00",Proc.atr,202506,2695197,CASA AD CENTRO ATENCAO PSIC USUARIO ALCOOL E DROGA
MAC,020201002,DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,30,"2,01","60,30","0,00","0,00","60,30",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201012,DOSAGEM DE ACIDO URICO,10,"1,85","18,50","0,00","0,00","18,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201021,DOSAGEM DE CALCIO,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201027,DOSAGEM DE COLESTEROL HDL,210,"3,51","737,10","0,00","0,00","737,10",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201028,DOSAGEM DE COLESTEROL LDL,210,"3,51","737,10","0,00","0,00","737,10",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201029,DOSAGEM DE COLESTEROL TOTAL,340,"1,85","629,00","0,00","0,00","629,00",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201031,DOSAGEM DE CREATININA,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201038,DOSAGEM DE FERRITINA,210,"15,59","3.273,90","0,00","0,00","3.273,90",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201039,DOSAGEM DE FERRO SERICO,210,"3,51","737,10","0,00","0,00","737,10",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201042,DOSAGEM DE FOSFATASE ALCALINA,210,"2,01","422,10","0,00","0,00","422,10",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201043,DOSAGEM DE FOSFORO,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201047,DOSAGEM DE GLICOSE,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201060,DOSAGEM DE POTASSIO,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201062,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201063,DOSAGEM DE SODIO,210,"1,85","388,50","0,00","0,00","388,50",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201065,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),210,"2,01","422,10","0,00","0,00","422,10",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201066,DOSAGEM DE TRANSFERRINA,210,"4,12","865,20","0,00","0,00","865,20",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201067,DOSAGEM DE TRIGLICERIDEOS,210,"3,51","737,10","0,00","0,00","737,10",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
MAC,020201069,DOSAGEM DE UREIA,420,"1,85","777,00","0,00","0,00","777,00",Proced.,202506,2695200,DIALIZE TERAPIA DO RIM
